"","CCR1_pwg","CCR1_coeff","CCR1_pwg","CCR1_coeff","4CL1_pwg","4CL1_coeff","CSE_pwg","CSE_coeff","4CL3_pwg","4CL3_coeff","CAD1_pwg","CAD1_coeff","CCR2_pwg","CCR2_coeff","HCT_pwg","HCT_coeff","CAD2_pwg","CAD2_coeff","CAD3_pwg","CAD3_coeff","C4H_pwg","C4H_coeff","PAL1_pwg","PAL1_coeff","C3H_pwg","C3H_coeff","PAL4_pwg","PAL4_coeff","CAD4_pwg","CAD4_coeff","4CL5_pwg","4CL5_coeff","4CL2_pwg","4CL2_coeff","PAL2_pwg","PAL2_coeff","CCoAOMT1_pwg","CCoAOMT1_coeff","CAD5_pwg","CAD5_coeff","F5H_pwg","F5H_coeff","CAD6_pwg","CAD6_coeff","CAD7_pwg","CAD7_coeff","CAD8_pwg","CAD8_coeff","CAD9_pwg","CAD9_coeff","PAL3_pwg","PAL3_coeff","COMT1_pwg","COMT1_coeff"
"SHP2","SHP2",0,"OXS2",0,"WRKY33",0,"HDG3",0,"AT2G28200",0,"NAC048",0,"AGL29",0,"WRKY58",0,"AT2G36930",0,"AT2G36930",0,"AT2G42280",0,"VOZ2",0,"WRKY55",0,"MYB104",0,"MYB91",0,"SOC1",0,"TKI1",0,"PFG1",0,"AT2G35430",0,"WOX3",0,"PLIM2a",0,"AT2G36480",0,"MYB88",0,"AGL6",0,"PNF",0,"AT2G28450",0,"AT2G36720",0
"NAC042","NAC042",0,"AT2G42150",0,"NF-YB1",0,"MYB101",0,"ARF10",0,"AT3G04450",0,"TIFY5B",0,"NOK",0,"TKI1",0,"TKI1",0,"VOZ2",0,"ZFP11",0,"WRKY54",0,"MYB81",0,"AT2G37650",0,"AT2G45680",0,"AT2G37000",0,"AT2G47680",0,"BPC7",0,"AGL46",0,"BMY4",0,"HB22",0,"AGL30",0,"SOC1",0,"FRU",0,"TOE1",0,"RAX2",0
"SRL2","SRL2",0,"SPL9",0,"AT2G38950",0,"ZFN2",0,"AT2G28450",0,"WRKY39",0,"PHB-1D",0,"MBD9",0,"AT2G37000",0,"AT2G37000",0,"ZFP11",0,"LBD16",0,"AT2G40770",0,"BLH5",0,"ZFP10",0,"PLIM2a",0,"NF-YB8",0,"NF-YB5",0,"FIS2",0,"AT2G28710",0,"AT2G46040",0,"AT2G36720",0,"WRKY3",0,"AT2G45680",0,"AT2G28200",0,"WOX3",0,"AT2G36930",0
"AT2G43140","AT2G43140",0,"AT2G42280",0,"SNZ",0,"SUVH2",0,"TOE1",0,"IAA16",0,"NF-YA4",0,"HD-ZIP-1",0,"NF-YB8",0,"NF-YB8",0,"LBD16",0,"AT2G42440",0,"BZIP17",0,"NTL8",0,"AT2G38090",0,"BMY4",0,"AT2G37120",0,"AT2G47890",0,"ERF38",0,"AT2G28810",0,"WRKY43",0,"AT2G36930",0,"AT2G03500",0,"BMY4",0,"ARF10",0,"AGL46",0,"TKI1",0
"AT2G43500","AT2G43500",0,"BZIP34",0,"MYB25",0,"IAA13",0,"WOX3",0,"AT3G05670",0,"AT2G34820",0,"MYB57",0,"AT2G37120",0,"AT2G37120",0,"AT2G42440",0,"AT2G42660",0,"MYBC1",0,"NF-YB11",0,"AT2G38250",0,"AT2G46040",0,"WRKY44",0,"TLP3",0,"EDA29",0,"PCK1",0,"WRKY46",0,"TKI1",0,"bZIP48",0,"AT2G46040",0,"AT2G28450",0,"AT2G28710",0,"AT2G37000",0
"SDG7","SDG7",0,"ZFP11",0,"WLIM2a",0,"AT2G33350",0,"AGL46",0,"UNE8",0,"WRKY35",0,"WRKY45",0,"AT2G37430",0,"AT2G37430",0,"AT2G42660",0,"MBF1A",0,"AT2G41710",0,"AT2G27630",0,"DREB19",0,"WRKY43",0,"AT2G37430",0,"AT2G48100",0,"E2F3",0,"WRKY25",0,"CPC",0,"AT2G37000",0,"ZAP1",0,"WRKY43",0,"TOE1",0,"AT2G29660",0,"NF-YB8",0
"AT2G44430","AT2G44430",0,"AT2G42440",0,"ZFAR1",0,"NAC041",0,"AT2G28710",0,"AT3G05860",0,"PKDM7C",0,"AT3G02310",0,"AT2G37520",0,"AT2G37520",0,"MBF1A",0,"SHP2",0,"ZFP8",0,"PNF",0,"WRKY33",0,"WRKY46",0,"AT2G37520",0,"WRKY58",0,"AT2G36080",0,"ETC2",0,"ATAIB",0,"NF-YB8",0,"AT2G06020",0,"GBF3",0,"WOX3",0,"WRKY25",0,"AT2G37120",0
"AT2G44730","AT2G44730",0,"AT2G42660",0,"AGL48",0,"AT2G33500",0,"AT2G28810",0,"MUTE",0,"SUVH5",0,"COL2",0,"DOF2.4",0,"DOF2.4",0,"SHP2",0,"SRL2",0,"AT2G42150",0,"FRU",0,"NF-YB1",0,"CPC",0,"DOF2.4",0,"NOK",0,"GRF3",0,"VAL1",0,"ARF11",0,"AT2G37120",0,"GRF6",0,"CRF5",0,"AGL46",0,"ETC2",0,"WRKY44",0
"ERF13","ERF13",0,"MBF1A",0,"SUN6",0,"AT2G33710",0,"AT2G29660",0,"AT3G06220",0,"AT2G35310",0,"AT3G02400",0,"MYB91",0,"MYB91",0,"SRL2",0,"AT2G43140",0,"SPL9",0,"ARF10",0,"AT2G38950",0,"ATAIB",0,"MYB91",0,"MBD9",0,"HRD",0,"MYB14AT",0,"DAG2",0,"AT2G37430",0,"AT2G12900",0,"WRKY46",0,"AT2G28710",0,"VAL1",0,"AT2G37430",0
"HB4","HB4",0,"NAC042",0,"AT2G40260",0,"SPL3",0,"WRKY25",0,"TLP9",0,"AT2G35430",0,"LBD41",0,"AT2G37650",0,"AT2G37650",0,"AT2G43140",0,"AT2G43500",0,"AT2G42280",0,"AT2G28450",0,"SNZ",0,"ARF11",0,"AT2G37650",0,"HD-ZIP-1",0,"AT2G36480",0,"AT2G31210",0,"AT2G46670",0,"AT2G37520",0,"UNE4",0,"CPC",0,"AT2G28810",0,"MYB14AT",0,"AT2G37520",0
"AT2G44940","AT2G44940",0,"SRL2",0,"DREB2C",0,"ETT",0,"ETC2",0,"AT3G06410",0,"FIS2",0,"AT3G02790",0,"ZFP10",0,"ZFP10",0,"AT2G43500",0,"SDG7",0,"ZFP11",0,"TOE1",0,"MYB25",0,"DAG2",0,"DREB19",0,"MYB57",0,"HB22",0,"ERF15",0,"HB-7",0,"DOF2.4",0,"AT2G13150",0,"ATAIB",0,"AT2G29060",0,"AT2G31210",0,"DOF2.4",0
"GATA2","GATA2",0,"AT2G43140",0,"AT2G40620",0,"WOX9A",0,"VAL1",0,"MYB108",0,"ERF38",0,"ZFN1",0,"AT2G38300",0,"AT2G38300",0,"AT2G44430",0,"AT2G44430",0,"LBD16",0,"WOX3",0,"WLIM2a",0,"AT2G46670",0,"WRKY33",0,"TFPD",0,"AT2G36720",0,"AT2G31370",0,"CCA1",0,"MYB91",0,"ANR1",0,"ARF11",0,"AT2G29660",0,"ERF15",0,"MYB91",0
"LOM1","LOM1",0,"AT2G43500",0,"WRKY55",0,"AGL29",0,"MYB14AT",0,"GATA15",0,"EDA29",0,"AT3G02890",0,"DREB19",0,"DREB19",0,"ERF13",0,"ERF13",0,"AT2G42440",0,"AGL46",0,"AT2G40200",0,"HB-7",0,"NF-YB1",0,"AT3G02310",0,"RAX2",0,"HDG3",0,"NGA1",0,"AT2G37650",0,"AT2G14760",0,"DAG2",0,"PCK1",0,"AT2G31370",0,"ZFP10",0
"LBD18","LBD18",0,"SDG7",0,"WRKY54",0,"AT2G34450",0,"AT2G31210",0,"AT3G07340",0,"E2F3",0,"MYB107",0,"WRKY33",0,"WRKY33",0,"HB4",0,"HB4",0,"AT2G42660",0,"AT2G28710",0,"AGL48",0,"CCA1",0,"AT2G38950",0,"COL2",0,"AT2G36930",0,"MYB101",0,"IAA20",0,"ZFP10",0,"AT2G15740",0,"AT2G46670",0,"WRKY25",0,"HDG3",0,"AT2G38300",0
"AT2G45460","AT2G45460",0,"AT2G44430",0,"AT2G40770",0,"TIFY5B",0,"ERF15",0,"IBM1",0,"AT2G36080",0,"HSFA1E",0,"AT2G38950",0,"AT2G38950",0,"AT2G44940",0,"AT2G44940",0,"SHP2",0,"AT2G28810",0,"SUN6",0,"IAA20",0,"LRD3",0,"AT3G02400",0,"TKI1",0,"MUM1",0,"MYB2",0,"AT2G38090",0,"BLH7",0,"HB-7",0,"LBD13",0,"MYB101",0,"DREB19",0
"AGL6","AGL6",0,"AT2G44730",0,"BZIP17",0,"NF-YA4",0,"AT2G31370",0,"COL9",0,"GIA1",0,"NAC045",0,"MYB25",0,"MYB25",0,"GATA2",0,"GATA2",0,"SRL2",0,"AT2G29060",0,"AT2G40260",0,"MYB2",0,"MYB25",0,"AT3G02790",0,"AT2G37000",0,"ZFN2",0,"PFG1",0,"DREB19",0,"NAC036",0,"NST1",0,"ETC2",0,"MUM1",0,"WRKY33",0
"AT2G45680","AT2G45680",0,"AT2G44745",0,"MYBC1",0,"AT2G34820",0,"HDG3",0,"AT3G07670",0,"GRF3",0,"HDG8",0,"WLIM2a",0,"WLIM2a",0,"LBD18",0,"LBD18",0,"AT2G43140",0,"AT2G29660",0,"DREB2C",0,"WRKY23",0,"WLIM2a",0,"ZFN1",0,"NF-YB8",0,"SUVH2",0,"HRE2",0,"WRKY33",0,"AT2G17150",0,"CCA1",0,"VAL1",0,"ZFN2",0,"NF-YB1",0
"PLIM2a","PLIM2a",0,"ERF13",0,"AT2G41710",0,"PKDM7C",0,"MYB101",0,"AT3G08020",0,"HRD",0,"RGL2",0,"AGL48",0,"AGL48",0,"AT2G45460",0,"AT2G45460",0,"AT2G43500",0,"PCK1",0,"WRKY55",0,"AT2G47680",0,"AT2G40200",0,"AT3G02890",0,"AT2G37120",0,"AT2G33350",0,"NF-YB5",0,"NF-YB1",0,"DAZ1",0,"IAA20",0,"TCP10",0,"SUVH2",0,"AT2G38950",0
"BMY4","BMY4",0,"HB4",0,"OXS2",0,"SUVH5",0,"ZFN2",0,"MYB83",0,"AT2G36480",0,"WOX11",0,"SUN6",0,"SUN6",0,"AGL6",0,"AGL6",0,"SDG7",0,"WRKY25",0,"WRKY54",0,"NF-YB5",0,"AGL48",0,"MYB107",0,"AT2G37430",0,"NAC041",0,"AT2G47890",0,"AT2G38950",0,"AT2G17410",0,"SPL1",0,"MYB14AT",0,"AT2G33350",0,"MYB25",0
"AT2G46040","AT2G46040",0,"AT2G44940",0,"ZFP8",0,"AT2G35310",0,"SUVH2",0,"TAC1",0,"HB22",0,"SUVR3",0,"AT2G40260",0,"AT2G40260",0,"SOC1",0,"AT2G45680",0,"AT2G44430",0,"LBD13",0,"AT2G40770",0,"AT2G47890",0,"AT2G40260",0,"HSFA1E",0,"AT2G37520",0,"AT2G33500",0,"TLP3",0,"SNZ",0,"WUS1",0,"MYB2",0,"AT2G31210",0,"NAC041",0,"WLIM2a",0
"WRKY43","WRKY43",0,"AT2G45120",0,"AT2G42150",0,"AT2G35430",0,"AT2G33350",0,"MYB3R-3",0,"AT2G36720",0,"AT3G04030",0,"DREB2C",0,"DREB2C",0,"AT2G45680",0,"PLIM2a",0,"ERF13",0,"ETC2",0,"MYBC1",0,"TLP3",0,"DREB2C",0,"NAC045",0,"DOF2.4",0,"AT2G33710",0,"AT2G48100",0,"MYB25",0,"VND1",0,"HRE2",0,"ERF15",0,"AT2G33500",0,"ZFAR1",0
"GBF3","GBF3",0,"LOM1",0,"SPL9",0,"BPC7",0,"NAC041",0,"RVE8",0,"TKI1",0,"NAC046",0,"LBD15",0,"LBD15",0,"PLIM2a",0,"BMY4",0,"HB4",0,"VAL1",0,"ZFP8",0,"AT2G48100",0,"WRKY55",0,"RGL2",0,"MYB91",0,"SPL3",0,"WRKY58",0,"WLIM2a",0,"SRS4",0,"NF-YB5",0,"AT2G31370",0,"AT2G33710",0,"AT2G40200",0
"WRKY46","WRKY46",0,"YAB1",0,"AT2G42280",0,"FIS2",0,"AT2G33500",0,"AT3G09735",0,"AT2G37000",0,"NAC047",0,"WRKY55",0,"WRKY55",0,"BMY4",0,"AT2G46040",0,"AT2G44940",0,"MYB14AT",0,"AT2G42150",0,"WRKY58",0,"WRKY54",0,"WOX11",0,"ZFP10",0,"ETT",0,"NOK",0,"ZFAR1",0,"GBF5",0,"AT2G47850",0,"AT2G32310",0,"SPL3",0,"AGL48",0
"CPC","CPC",0,"LBD18",0,"VOZ2",0,"ERF38",0,"AT2G33710",0,"AT3G10030",0,"NF-YB8",0,"AGL57",0,"WRKY54",0,"WRKY54",0,"AT2G46040",0,"WRKY43",0,"GATA2",0,"AT2G31210",0,"SPL9",0,"NOK",0,"AT2G40770",0,"SUVR3",0,"AT2G38250",0,"WOX9A",0,"E2L2",0,"AGL48",0,"TLP2",0,"AT2G47890",0,"MYB101",0,"WOX9A",0,"SUN6",0
"ATAIB","ATAIB",0,"AT2G45460",0,"ZFP11",0,"EDA29",0,"SPL3",0,"AT3G10040",0,"AT2G37120",0,"NAC048",0,"AT2G40770",0,"AT2G40770",0,"WRKY43",0,"GBF3",0,"LBD18",0,"ERF15",0,"AT2G42280",0,"HB20",0,"MYBC1",0,"AT3G04030",0,"AT2G38300",0,"AT2G34140",0,"MBD9",0,"SUN6",0,"AT2G18300",0,"TLP3",0,"ZFN2",0,"AGL29",0,"AT2G40260",0
"ARF11","ARF11",0,"AGL6",0,"LBD16",0,"E2F3",0,"WOX9A",0,"AT3G10113",0,"WRKY44",0,"WRKY39",0,"BZIP17",0,"BZIP17",0,"WRKY46",0,"WRKY46",0,"AT2G45460",0,"AT2G31370",0,"AT2G42300",0,"E2L2",0,"EEL",0,"NAC046",0,"DREB19",0,"AGL29",0,"HD-ZIP-1",0,"AT2G40260",0,"HANL1",0,"AT2G48100",0,"SUVH2",0,"TIFY5B",0,"DREB2C",0
"DAG2","DAG2",0,"AT2G45680",0,"AT2G42440",0,"AT2G36080",0,"AT2G34140",0,"AT3G10470",0,"AT2G37520",0,"IAA16",0,"MYBC1",0,"MYBC1",0,"CPC",0,"CPC",0,"AGL6",0,"HDG3",0,"BZIP34",0,"MBD9",0,"AT2G41710",0,"NAC047",0,"WRKY33",0,"AT2G34450",0,"MYB57",0,"DREB2C",0,"AT2G18490",0,"WRKY58",0,"AT2G33350",0,"NF-YA4",0,"AT2G40620",0
"AT2G46670","AT2G46670",0,"BMY4",0,"AT2G42660",0,"GIA1",0,"AGL29",0,"NAC052",0,"DOF2.4",0,"AT3G05670",0,"EEL",0,"EEL",0,"ATAIB",0,"ATAIB",0,"AT2G45680",0,"MYB101",0,"ZFP11",0,"HD-ZIP-1",0,"SPL9",0,"AGL57",0,"NF-YB1",0,"TIFY5B",0,"WRKY45",0,"WRKY55",0,"HB21",0,"NOK",0,"NAC041",0,"AT2G34820",0,"WRKY55",0
"HB-7","HB-7",0,"AT2G46040",0,"SHP2",0,"GRF3",0,"AT2G34450",0,"NAC053",0,"MYB91",0,"UNE8",0,"AT2G41710",0,"AT2G41710",0,"ARF11",0,"ARF11",0,"PLIM2a",0,"ZFN2",0,"LBD16",0,"MYB57",0,"AT2G42280",0,"NAC048",0,"AT2G38950",0,"NF-YA4",0,"TFPD",0,"WRKY54",0,"AT2G18850",0,"MBD9",0,"AT2G33500",0,"PKDM7C",0,"WRKY54",0
"CCA1","CCA1",0,"WRKY43",0,"SRL2",0,"HRD",0,"TIFY5B",0,"AT3G10580",0,"AT2G37650",0,"AT3G05860",0,"AT2G42150",0,"AT2G42150",0,"DAG2",0,"DAG2",0,"BMY4",0,"SUVH2",0,"AT2G42440",0,"TFPD",0,"VOZ2",0,"AT3G04450",0,"LRD3",0,"AT2G34820",0,"AT3G02310",0,"AT2G40770",0,"AT2G19380",0,"HD-ZIP-1",0,"AT2G33710",0,"SUVH5",0,"AT2G40770",0
"IAA20","IAA20",0,"CRF5",0,"AT2G43140",0,"AT2G36480",0,"PHB-1D",0,"AT3G10590",0,"AT2G38090",0,"MUTE",0,"SPL9",0,"SPL9",0,"AT2G46670",0,"AT2G46670",0,"AT2G46040",0,"AT2G33350",0,"AT2G42660",0,"AT3G02310",0,"ZFP11",0,"WRKY39",0,"MYB25",0,"WRKY35",0,"COL2",0,"BZIP17",0,"LBD8",0,"MYB57",0,"SPL3",0,"AT2G35310",0,"BZIP17",0
"PFG1","PFG1",0,"WRKY46",0,"AT2G43500",0,"HB22",0,"NF-YA4",0,"DREB2B",0,"AT2G38300",0,"AT3G06160",0,"AT2G42280",0,"AT2G42280",0,"HB-7",0,"HB-7",0,"WRKY43",0,"NAC041",0,"SRL2",0,"COL2",0,"AT2G42440",0,"IAA16",0,"WLIM2a",0,"SUVH5",0,"AT3G02400",0,"MYBC1",0,"OZF1",0,"WRKY45",0,"WOX9A",0,"AT2G35430",0,"MYBC1",0
"HRE2","HRE2",0,"CPC",0,"SDG7",0,"AT2G36720",0,"AT2G34820",0,"LBD21",0,"DREB19",0,"AT3G06220",0,"AT2G42300",0,"AT2G42300",0,"CCA1",0,"CCA1",0,"GBF3",0,"AT2G33500",0,"AT2G43140",0,"AT3G02400",0,"AT2G42660",0,"AT3G05670",0,"ZFAR1",0,"AT2G35310",0,"LBD41",0,"EEL",0,"AT2G20110",0,"AT3G02310",0,"AGL29",0,"FIS2",0,"OXS2",0
"AT2G47680","AT2G47680",0,"ATAIB",0,"AT2G44430",0,"RAX2",0,"PKDM7C",0,"AT3G11100",0,"WRKY33",0,"TLP9",0,"BZIP34",0,"BZIP34",0,"IAA20",0,"IAA20",0,"WRKY46",0,"AT2G33710",0,"AT2G43500",0,"AT3G02790",0,"MBF1A",0,"UNE8",0,"AT2G40200",0,"FIS2",0,"AT3G02790",0,"HSFB3",0,"AT2G20280",0,"COL2",0,"TIFY5B",0,"ERF38",0,"ZFP8",0
"NF-YB5","NF-YB5",0,"ARF11",0,"ERF13",0,"AT2G36930",0,"AT2G35310",0,"AL2",0,"NF-YB1",0,"AT3G06410",0,"VOZ2",0,"VOZ2",0,"PFG1",0,"WRKY23",0,"CPC",0,"SPL3",0,"SDG7",0,"ZFN1",0,"SHP2",0,"AT3G05860",0,"AGL48",0,"ERF38",0,"ZFN1",0,"AT2G41710",0,"AT2G20350",0,"AT3G02400",0,"PHB-1D",0,"E2F3",0,"AT2G42150",0
"AT2G47850","AT2G47850",0,"DAG2",0,"HB4",0,"TKI1",0,"BPC7",0,"AT3G11280",0,"AT2G38950",0,"MYB108",0,"ZFP11",0,"ZFP11",0,"NF-YB5",0,"PFG1",0,"ATAIB",0,"WOX9A",0,"AT2G44430",0,"AT3G02890",0,"SRL2",0,"MUTE",0,"SUN6",0,"E2F3",0,"AT3G02890",0,"OXS2",0,"AT2G20400",0,"LBD41",0,"NF-YA4",0,"AT2G36080",0,"SPL9",0
"AT2G47890","AT2G47890",0,"AT2G46670",0,"AT2G44940",0,"AT2G37000",0,"FIS2",0,"MYB65",0,"SNZ",0,"GATA15",0,"LBD16",0,"LBD16",0,"AT2G47850",0,"AT2G47680",0,"ARF11",0,"AT2G34140",0,"AT2G44745",0,"MYB107",0,"AT2G43140",0,"AT3G06160",0,"AT2G40260",0,"AT2G36080",0,"MYB107",0,"AT2G42150",0,"ERF53",0,"AT3G02790",0,"AT2G34820",0,"GRF3",0,"AT2G42280",0
"TLP3","TLP3",0,"HB-7",0,"GATA2",0,"NF-YB8",0,"ERF38",0,"AT3G11450",0,"LRD3",0,"AT3G07220",0,"AT2G42440",0,"AT2G42440",0,"AT2G47890",0,"NF-YB5",0,"DAG2",0,"AGL29",0,"ERF13",0,"HSFA1E",0,"AT2G43500",0,"AT3G06220",0,"DREB2C",0,"GRF3",0,"HSFA1E",0,"SPL9",0,"AT2G21230",0,"ZFN1",0,"WRKY35",0,"HRD",0,"ZFP11",0
"AT2G48100","AT2G48100",0,"CCA1",0,"LBD18",0,"AT2G37120",0,"E2F3",0,"AT3G11580",0,"MYB25",0,"AT3G07340",0,"AT2G42660",0,"AT2G42660",0,"TLP3",0,"AT2G47890",0,"AT2G46670",0,"TIFY5B",0,"HB4",0,"NAC045",0,"AT2G44430",0,"AT3G06410",0,"AT2G40620",0,"HRD",0,"NAC045",0,"AT2G42280",0,"BPC4",0,"AT3G02890",0,"PKDM7C",0,"AT2G36480",0,"LBD16",0
"WRKY58","WRKY58",0,"IAA20",0,"AT2G45460",0,"WRKY44",0,"AT2G36080",0,"AT3G12130",0,"WLIM2a",0,"IBM1",0,"MBF1A",0,"MBF1A",0,"AT2G48100",0,"TLP3",0,"HB-7",0,"NF-YA4",0,"AT2G44940",0,"RGL2",0,"AT2G44745",0,"MYB108",0,"WRKY55",0,"AT2G36480",0,"HDG8",0,"VOZ2",0,"WRKY59",0,"MYB107",0,"SUVH5",0,"HB22",0,"AT2G42440",0
"NOK","NOK",0,"MYB2",0,"AGL6",0,"AT2G37430",0,"GIA1",0,"TGA6",0,"AGL48",0,"COL9",0,"SHP2",0,"SHP2",0,"WRKY58",0,"AT2G48100",0,"CCA1",0,"AT2G34820",0,"YAB1",0,"WOX11",0,"ERF13",0,"GATA15",0,"WRKY54",0,"HB22",0,"RGL2",0,"ZFP11",0,"AT2G22200",0,"HSFA1E",0,"AT2G35310",0,"AT2G36720",0,"AT2G42660",0
"HB20","HB20",0,"HRE2",0,"AT2G45680",0,"AT2G37520",0,"GRF3",0,"NF-YC11",0,"SUN6",0,"AT3G07670",0,"NAC042",0,"NAC042",0,"NOK",0,"WRKY58",0,"IAA20",0,"AT2G35310",0,"LBD18",0,"SUVR3",0,"HB4",0,"AT3G07220",0,"AT2G40770",0,"AT2G36720",0,"WOX11",0,"LBD16",0,"SR1",0,"NAC045",0,"bZIP16",0,"RAX2",0,"SHP2",0
"MBD9","MBD9",0,"AT2G47680",0,"BMY4",0,"MYB91",0,"HRD",0,"HUA1",0,"AT2G40260",0,"AT3G08020",0,"SRL2",0,"SRL2",0,"HB20",0,"NOK",0,"MYB2",0,"AT2G35430",0,"AGL6",0,"AT3G04030",0,"AT2G44940",0,"AT3G07340",0,"BZIP17",0,"RAX2",0,"SUVR3",0,"AT2G42440",0,"HB6",0,"RGL2",0,"FIS2",0,"TKI1",0,"SRL2",0
"HD-ZIP-1","HD-ZIP-1",0,"NF-YB5",0,"AT2G46040",0,"AT2G37650",0,"AT2G36480",0,"MYB67",0,"DREB2C",0,"MYB83",0,"AT2G43140",0,"AT2G43140",0,"MBD9",0,"HB20",0,"WRKY23",0,"BPC7",0,"SOC1",0,"NAC046",0,"AT2G45120",0,"IBM1",0,"MYBC1",0,"TKI1",0,"AT3G04030",0,"AT2G42660",0,"AGL17",0,"WOX11",0,"ERF38",0,"AT2G37000",0,"AT2G43140",0
"MYB57","MYB57",0,"AT2G47850",0,"WRKY43",0,"ZFP10",0,"HB22",0,"AT3G12730",0,"LBD15",0,"TAC1",0,"AT2G43500",0,"AT2G43500",0,"HD-ZIP-1",0,"MBD9",0,"PFG1",0,"FIS2",0,"AT2G45680",0,"NAC047",0,"LBD18",0,"COL9",0,"AT2G41710",0,"AT2G37000",0,"NAC046",0,"MBF1A",0,"IAA8",0,"SUVR3",0,"E2F3",0,"AT2G37120",0,"AT2G43500",0
"WRKY45","WRKY45",0,"AT2G47890",0,"WRKY46",0,"AT2G38300",0,"AT2G36720",0,"MYB10",0,"WRKY55",0,"MYB3R-3",0,"AT2G44430",0,"AT2G44430",0,"MYB57",0,"HD-ZIP-1",0,"AT2G47680",0,"ERF38",0,"PLIM2a",0,"AGL57",0,"AT2G45460",0,"AT3G07670",0,"OXS2",0,"NF-YB8",0,"NAC047",0,"SHP2",0,"AT2G22750",0,"AT3G04030",0,"AT2G36080",0,"WRKY44",0,"SDG7",0
"TFPD","TFPD",0,"TLP3",0,"CPC",0,"DREB19",0,"TKI1",0,"ASML2",0,"WRKY54",0,"RVE8",0,"AT2G44730",0,"AT2G44730",0,"TFPD",0,"MYB57",0,"NF-YB5",0,"E2F3",0,"BMY4",0,"NAC048",0,"AGL6",0,"AT3G08020",0,"ZFP8",0,"AT2G37120",0,"AGL57",0,"NAC042",0,"NAI1",0,"NAC046",0,"GIA1",0,"AT2G37520",0,"AT2G44430",0
"AT3G02310","AT3G02310",0,"AT2G48100",0,"ATAIB",0,"WRKY33",0,"AT2G37000",0,"HAC5",0,"AT2G40770",0,"AT3G09735",0,"ERF13",0,"ERF13",0,"AT3G02310",0,"TFPD",0,"AT2G47890",0,"AT2G36080",0,"AT2G46040",0,"AT3G04450",0,"SOC1",0,"MYB83",0,"SPL9",0,"AT2G37430",0,"NAC048",0,"SRL2",0,"HAT9",0,"NAC047",0,"GRF3",0,"MYB91",0,"ERF13",0
"COL2","COL2",0,"WRKY58",0,"ARF11",0,"AT2G38950",0,"NF-YB8",0,"AT3G13040",0,"MYBC1",0,"AT3G10040",0,"HB4",0,"HB4",0,"COL2",0,"AT3G02310",0,"TLP3",0,"GIA1",0,"WRKY43",0,"WRKY39",0,"AT2G45680",0,"TAC1",0,"AT2G42280",0,"AT2G37520",0,"AT3G04450",0,"AT2G43140",0,"GRF1",0,"AGL57",0,"HRD",0,"AT2G38090",0,"HB4",0
"AT3G02400","AT3G02400",0,"NOK",0,"DAG2",0,"MYB25",0,"AT2G37120",0,"AT3G13350",0,"EEL",0,"AT3G10113",0,"AT2G44940",0,"AT2G44940",0,"AT3G02400",0,"COL2",0,"AT2G48100",0,"GRF3",0,"GBF3",0,"IAA16",0,"PLIM2a",0,"MYB3R-3",0,"ZFP11",0,"DOF2.4",0,"WRKY39",0,"AT2G43500",0,"MYB70",0,"NAC048",0,"AT2G36480",0,"AT2G38300",0,"AT2G44940",0
"AT3G02790","AT3G02790",0,"HB20",0,"AT2G46670",0,"WLIM2a",0,"AT2G37430",0,"MYB5",0,"AT2G41710",0,"AT3G10470",0,"GATA2",0,"GATA2",0,"AT3G02790",0,"AT3G02400",0,"WRKY58",0,"HRD",0,"CRF5",0,"AT3G05670",0,"BMY4",0,"RVE8",0,"LBD16",0,"MYB91",0,"IAA16",0,"AT2G44430",0,"WRKY15",0,"WRKY39",0,"HB22",0,"DREB19",0,"GATA2",0
"ZFN1","ZFN1",0,"MBD9",0,"HB-7",0,"AGL48",0,"AT2G37520",0,"IDD11",0,"OXS2",0,"NAC052",0,"LOM1",0,"LOM1",0,"ZFN1",0,"AT3G02790",0,"NOK",0,"AT2G36480",0,"WRKY46",0,"UNE8",0,"AT2G46040",0,"AT3G09735",0,"AT2G42440",0,"ZFP10",0,"AT3G05670",0,"AT2G44730",0,"DEAR3",0,"IAA16",0,"AT2G36720",0,"WRKY33",0,"LBD18",0
"AT3G02890","AT3G02890",0,"HD-ZIP-1",0,"CCA1",0,"SUN6",0,"MYB91",0,"AT3G13840",0,"SPL9",0,"NAC053",0,"YAB1",0,"YAB1",0,"AT3G02890",0,"ZFN1",0,"HB20",0,"HB22",0,"CPC",0,"AT3G05860",0,"WRKY43",0,"AT3G10030",0,"AT2G42660",0,"DREB19",0,"UNE8",0,"ERF13",0,"SET1",0,"AT3G05670",0,"TKI1",0,"AT2G38950",0,"AT2G45460",0
"MYB107","MYB107",0,"MYB57",0,"IAA20",0,"AT2G40260",0,"AT2G37650",0,"MYB26",0,"AT2G42280",0,"AT3G10580",0,"LBD18",0,"LBD18",0,"MYB107",0,"AT3G02890",0,"MBD9",0,"AT2G36720",0,"ATAIB",0,"MUTE",0,"WRKY46",0,"AT3G10113",0,"MBF1A",0,"WRKY33",0,"AT3G05860",0,"HB4",0,"LBD10",0,"UNE8",0,"AT2G37000",0,"MYB25",0,"AGL6",0
